x,y,client_age,clinick_distance,density_area,park_distance,vulnerable_group_density,social_infrastructure_rating
61.69052808398562,29.52048926407881,45,2,28,22,4,3
56.2814654456557,17.954142316020572,27,2,42,32,3,8
55.20922899925331,40.01653171326024,45,3,28,11,4,5
57.1227986201485,9.472341371350415,72,2,37,12,7,1
49.565004097235786,31.52261859812748,19,2,30,48,6,8
49.91099566689437,17.264277636421546,23,1,17,72,8,2
42.65840577325936,28.225712851176844,71,2,47,34,3,7
64.78224100428123,24.879194902503247,78,3,9,49,2,6
58.75166280711463,4.452952291129283,71,3,10,10,8,6
43.98487266630511,18.462154261600908,95,1,28,25,9,2
53.07210244651871,4.806892376358445,64,1,26,58,8,6
47.695625354310366,11.235817220369425,16,2,13,67,1,7
45.10762179027881,37.9362098159418,57,3,3,95,1,8
42.29770751584064,20.62021211119399,81,1,49,44,6,6
66.81310139938262,15.357612529242097,1,1,12,15,8,8
38.11544267041346,17.842068958081462,51,3,23,47,5,6
28.539616883422184,30.6754600668039,87,3,40,63,7,7
46.030892096483335,13.144505458373484,9,3,30,71,7,5
48.99869713243514,21.80428761125126,12,2,13,14,8,5
59.55190883579382,6.007612718912982,16,1,38,89,1,4
37.08806350424182,19.8437096285562,49,1,36,55,8,3
52.27429506512252,25.200214797252844,8,2,2,11,5,7
57.1866441505089,15.929957610024598,35,2,45,10,8,8
51.56082203431154,31.23135234749988,86,2,29,20,6,9
50.75745510544037,40.06552116605143,32,2,15,63,6,7
53.294294359463294,18.088732681064894,46,2,47,44,6,7
43.595209464498325,33.229846660864524,4,2,1,18,8,4
67.15133093411349,26.97205657928714,16,2,38,95,6,7
43.41646247661847,39.27529127897001,95,1,37,81,4,3
49.31083184906022,35.31832928428162,61,1,20,14,1,5
51.55397950501584,13.233373034953098,95,3,21,94,8,9
66.40528695151286,13.123530543697498,38,1,41,2,8,8
59.73184988096248,25.514233606940937,81,1,43,29,6,1
64.08884534101378,30.872786109280817,41,1,17,4,7,3
53.65407499438905,13.191256916378476,15,1,18,21,2,5
55.171921789075306,28.81866697286804,31,3,41,53,9,3
55.127367204515984,26.36273517960022,60,1,34,1,5,1
53.996076587933,15.088445140702772,9,3,5,46,4,4
57.36009792160526,30.836109057846,20,3,17,49,2,3
37.94190123893769,28.797343851721077,67,1,6,39,8,5
36.05843695101353,29.103347877804097,48,3,36,27,6,9
58.612825387942806,31.98422415953533,52,1,34,10,2,1
42.306859775836514,10.680195610260306,65,1,49,27,2,5
37.864973365241205,15.148574460017214,78,3,11,15,7,3
60.13355868628017,36.15318385775081,84,3,44,80,3,4
63.06551080284332,21.42997298471788,83,1,29,29,9,4
64.26746339346248,-2.4019973562683683,65,1,24,16,2,8
50.086548939206025,7.534122846800964,27,3,11,19,9,2
61.52215469354651,10.026696171411205,83,2,27,70,1,7
51.255469830788805,29.697016979180464,2,1,14,77,3,8
49.77738958334385,31.267818872889706,1,2,45,40,1,3
58.08338817186683,22.454459021120147,91,3,11,89,6,7
61.3010241826628,39.88010556416724,83,1,27,30,4,9
57.35519925557164,0.7080489296141318,26,2,45,10,8,3
44.76451778074317,30.80366618816057,22,3,22,16,4,3
58.55360570055965,21.52382430733543,77,1,34,20,2,8
46.73415025003874,14.709106491511234,10,2,42,95,9,7
32.90679779839172,36.453919773643854,23,2,27,8,6,3
49.08020848723528,36.04432447096609,16,3,28,55,8,1
49.28646856511183,26.52392459572397,22,2,35,23,1,6
46.81620562475636,27.72535415745001,48,1,1,1,9,9
57.649964340484566,13.9663182194622,60,3,47,88,5,9
51.04491836463863,30.584171952158144,91,1,43,95,9,1
57.73739153960726,24.667210965854647,73,3,28,6,7,2
54.55832380158998,5.623825681905895,41,3,39,2,8,7
64.59587660315873,19.28835149752772,55,2,28,70,4,9
57.87900873801464,19.59800579746284,51,3,26,42,8,1
44.55238841988192,29.172418845577813,4,2,13,83,2,5
56.40865344158227,14.435369734761489,90,2,1,61,2,5
60.720676649137154,33.749477363283695,32,3,17,69,8,5
35.80964828456424,27.778539560899244,27,3,30,85,8,7
44.12056085460658,21.704782666595797,87,3,31,60,3,6
49.22627033093941,30.250258769408912,64,1,36,98,8,6
42.482570937142135,79.33843543332591,38,2,25,72,5,4
47.94607958428114,12.893636060123583,52,2,10,25,5,2
46.48692756422237,24.011151501427367,34,2,1,56,4,3
58.009342045162455,37.09543702353152,61,3,20,90,6,2
55.43838424040752,29.16393828212484,68,2,28,22,1,4
37.36630797097006,22.580007584507943,43,1,27,16,9,8
58.244613308284606,21.462677018931934,35,3,32,64,7,3
69.44310301634296,-8.873786598210943,27,1,35,13,6,7
33.22200732523628,34.96550972817958,6,1,40,99,8,9
38.41901463532525,29.64146987484908,26,1,24,67,1,9
44.67448303841645,10.04916068171572,9,2,6,95,2,1
54.70093839032679,18.20829098280456,42,3,17,80,5,6
35.72521146247112,9.661602639263547,57,3,47,2,5,6
48.49101395442882,42.36174367259517,57,2,47,91,8,9
52.99965503554126,38.67827649704251,22,1,26,89,9,6
53.53526292229295,28.13320566911646,36,1,26,77,1,4
57.36885559045883,29.732368906858216,2,3,18,17,8,6
65.33520344260458,-3.178784281377684,84,3,30,45,6,2
54.7347092299614,29.0590831490449,24,1,42,98,2,4
58.72977493988533,39.21384721094416,58,3,37,97,1,1
55.18404951495076,13.468716362549634,15,2,28,73,6,9
70.33194233751634,-8.06005150281709,67,3,43,80,1,7
50.13066079610052,18.562260408569163,58,2,40,63,1,9
49.37157313461592,40.69213101064076,35,2,43,97,8,9
70.56863423409207,-7.239106100735675,63,1,10,34,5,4
50.78976594887608,19.79728202398664,69,1,49,48,3,3
65.51111811450028,9.919115407117618,45,1,11,66,2,6
56.242278153927565,5.2408014807688375,12,2,30,42,6,3
60.47599149490172,16.177459687555398,22,3,1,2,3,1
50.61583275466745,36.83531955544649,61,1,25,90,8,5
68.13468684224236,-0.3791477446336756,69,3,14,31,3,6
58.03134537227879,31.17559689895935,62,3,47,5,1,2
48.322534522492894,5.370063672536064,89,2,18,51,2,3
53.09523566917037,33.77686080269115,63,1,14,27,4,6
65.05255964926752,19.05239197661269,70,2,33,89,1,2
49.709484485974286,34.57582870020367,42,3,25,59,6,3
51.241667273255466,34.42795779754595,78,2,37,86,2,3
64.65723196923307,31.16661007942917,55,1,32,86,6,4
49.69483126903961,3.3990835327313422,84,2,21,44,5,5
25.666734641338238,31.67487963562844,74,2,40,40,5,6
49.325778314970215,37.07791323793004,28,2,39,65,5,9
53.613911011226186,37.63357077248317,15,1,11,73,6,8
43.78671487553916,37.15094818699402,91,2,47,70,2,8
62.71345266178321,33.50156047215198,8,1,33,48,1,3
27.612660905677803,24.885191528065235,45,2,4,94,9,4
69.75928418151685,9.698861799561392,61,3,29,71,5,9
62.6900150331369,6.350802448837871,95,3,42,22,8,6
43.27249076680542,35.63283725619511,16,2,31,24,6,6
63.02881199428596,29.233461275194102,86,2,45,84,3,4
48.19580398779312,20.05898814353044,54,2,13,83,5,3
53.40822615822799,36.94269037985976,33,2,11,38,5,7
32.656644652907964,30.75120063226989,6,2,44,10,4,5
53.382076119338336,25.632167522408047,17,2,1,38,2,5
59.79906280902831,23.49534679795031,79,1,34,24,6,4
48.02414731555283,28.30557045514915,71,3,2,58,4,8
54.77530387876679,26.284882311833552,50,1,22,49,1,7
38.01516614073083,18.40942491147681,86,2,19,80,5,3
65.41759228613557,26.925093233785383,11,1,12,46,3,5
52.95191108590933,26.15743845557562,80,1,21,78,8,4
62.28404082679778,17.836305409211505,86,1,35,72,2,2
53.51848050887352,32.62049512117043,87,1,37,66,4,9
53.000284807563226,1.9937223970709133,32,2,33,50,1,8
60.88626104505376,25.05246264693496,35,2,46,84,5,7
70.8134131660569,10.035924465788437,87,3,15,72,9,1
37.2642889480331,31.51320901383532,7,2,41,24,6,7
43.86859714921259,75.07035713225639,91,2,18,92,7,7
46.53113080645992,29.23344573522483,51,3,26,4,9,5
52.65867248508622,40.679823636589816,79,2,10,85,4,6
51.37687049485574,33.24497697222399,70,2,35,11,2,6
44.89615135280621,37.25815904336295,37,1,44,8,9,7
68.0427485894276,14.658739341294886,38,3,27,60,7,7
54.88702697102351,23.8221391281672,34,3,49,66,4,5
67.43217894439888,13.406057381922714,55,2,29,48,9,9
67.65513101954886,4.024366561388779,1,3,14,82,3,6
38.72758686289343,17.47535960072127,4,3,28,1,4,6
65.90408260394753,16.380287691580747,1,3,4,40,3,4
60.743863377361045,9.833966370598658,46,2,47,52,2,8
58.29144717252317,30.023371316221585,74,2,20,77,3,8
53.61968406956619,24.159755852847915,49,3,14,6,1,7
28.47687268217701,22.89500160072903,68,1,43,82,8,8
53.941295799026,42.945188952762685,10,3,47,9,3,4
55.01956439646924,17.408161449493743,43,3,27,69,6,7
52.055189573626,21.030494908093843,15,1,30,69,6,2
47.9720353658802,44.61531603691932,46,2,42,74,9,9
53.44233492349648,31.26626840455053,28,2,40,31,2,1
43.28785696251561,25.462314181148614,70,1,34,76,8,5
62.56842986663106,26.35889442175396,2,3,25,19,9,9
44.65797583534031,21.93962326852888,37,1,48,62,3,2
56.46239539744929,25.132952963196683,91,1,31,94,9,4
50.96897811659927,21.067296523493862,32,1,42,95,5,2
40.527962998801605,30.6698660483026,53,3,43,22,6,3
47.57735199097058,51.62738910153294,9,3,21,2,4,1
52.41305400429749,28.46518125874437,28,3,20,31,5,8
61.31217706334496,14.609943761659876,67,2,40,15,8,3
56.29079294133543,10.0661411678306,1,2,17,46,8,9
68.09836598890217,9.461312836482223,16,2,28,12,2,2
57.08245215284671,40.13424691849431,46,1,23,26,7,7
50.38647372917134,46.2118971576753,76,1,4,98,3,5
56.14907102745502,8.123563062678015,3,1,41,31,7,2
59.90882211909144,36.89742824252409,27,3,10,69,9,9
64.98428766317824,25.38511838352956,9,2,13,7,5,8
46.8402544288059,32.02825679454041,35,2,18,47,5,5
51.32754990953612,44.82370887449143,61,2,4,51,6,2
65.38062597400678,1.7135145486447678,93,3,38,72,7,1
43.81546591843406,9.83496652057434,21,2,34,34,8,8
61.23917783260368,20.90661520565661,18,2,5,63,5,6
38.18682267226601,28.165050426078928,49,3,11,77,1,8
61.457890593692944,9.82580067146885,37,1,27,76,3,9
44.49955840364378,18.40000904138973,23,3,42,17,6,1
53.850374460323,40.854747886933566,45,3,8,25,4,4
66.65044897519701,27.447518936589056,5,2,44,15,1,7
58.01795278268543,25.0317966951498,60,2,29,3,8,8
51.02190264619626,35.80555408242995,60,1,48,33,1,6
43.26379090242445,27.868437797482198,60,2,24,54,9,6
36.18926111966028,30.696841252985852,21,1,1,43,5,4
52.82457942466687,31.92021667420637,7,2,22,58,8,6
34.543263524532,35.15351163112011,86,3,48,5,5,5
53.60924815233481,19.057640206882876,86,3,7,92,1,9
32.48135097358121,37.5933866858792,12,1,22,78,4,5
67.98289111695165,0.4280635772551172,47,3,39,91,6,3
48.8200414435596,42.858507214654544,21,2,13,70,7,4
56.36770993124108,19.996155076224525,56,3,32,13,8,7
45.8030226635042,28.29389390989317,51,2,38,7,9,6
56.72948910098494,39.62896372428441,13,2,3,48,8,5
60.4003630965407,2.691428506855248,95,3,20,8,3,1
57.35030538166405,25.09107716387768,75,2,31,12,4,3
55.1144048246568,28.581339308408072,79,3,48,85,5,1
66.61630594624364,5.29651765212103,51,1,28,49,4,4
59.64883902463353,35.57275697154253,42,3,26,15,3,3
38.70725383084836,17.185384784122643,18,3,42,54,5,9
48.225243275582834,74.26647022153858,44,2,20,58,3,9
47.86980760648412,7.991468944620035,46,3,18,57,1,6
67.14174628461072,1.5912452954589804,50,1,10,95,3,1
34.167134246077175,36.5609269518807,22,3,42,27,1,9
42.50189702028505,10.33971646240416,45,2,21,93,5,9
63.12931938651767,2.526341849944532,57,1,16,4,4,5
47.97772962600352,28.2027571913194,7,2,42,69,5,6
44.79080964805063,33.47523060035493,67,1,31,57,2,4
49.29537952072383,26.47899393974793,52,2,3,2,3,7
53.47156369303982,23.111341126052256,76,3,40,13,3,8
52.73251069845952,27.53097434014228,44,3,5,76,7,1
57.8752919175145,4.144997252992324,62,2,1,21,7,8
43.9794438871965,33.78685823155093,4,1,29,88,5,5
65.6298504348755,3.115088462434861,64,1,9,6,5,9
47.6748529302702,17.49906757557099,16,1,24,24,4,7
58.81412901783991,38.195553410720734,21,2,4,38,9,5
60.05887185171472,12.054048502770202,40,3,7,12,1,5
50.43198479906401,31.306237966525902,54,3,40,91,2,3
60.08636827071074,33.93258373675314,90,3,49,55,5,4
54.37039416337934,23.79213718557322,64,3,8,70,8,2
62.65000626325876,33.262894884836086,51,2,21,60,2,8
48.04773451287004,26.648125645241784,3,2,30,23,1,1
54.26573523841876,30.31909329252785,21,3,12,10,2,2
49.09017424114679,42.24011563195834,2,3,16,66,9,8
42.40604894240356,26.59225117128754,7,3,43,94,5,7
50.48946388227281,18.36623216096199,87,3,45,60,1,4
41.362029346497245,6.763466538981383,68,1,19,59,1,4
44.17888416713912,35.85112626233528,12,2,38,87,7,9
37.70621380568859,21.65137051285718,52,1,7,53,9,2
44.65876266470708,30.16176376481009,84,2,43,15,8,8
66.09576693877072,29.040680793960675,68,3,10,56,6,8
59.24372740732381,20.38225813920598,30,3,33,29,4,4
46.33432043139757,29.13510334907026,82,3,33,3,3,7
31.41690551752679,32.26095205951639,75,1,25,8,1,1
59.35304464193006,19.787226678955957,91,1,7,90,4,3
44.978573031040426,27.501280279517704,56,1,4,94,4,7
60.81361096980122,20.098141378252404,9,2,23,81,9,7
39.11745215895413,32.17948039113648,55,2,14,7,4,1
45.53716976515043,32.86094210137063,33,1,25,49,4,8
52.878298133486425,16.987467673152956,84,1,17,95,5,1
63.53645360955585,18.79340586737766,12,1,22,84,8,8
56.69852503287013,24.23255968908688,27,2,30,79,1,1
42.871689840855865,24.64103545590501,5,1,39,68,4,3
48.43871210253284,30.1190776186558,86,2,39,46,7,1
36.802505029396656,22.14539736566606,21,2,32,56,1,2
58.24046871162538,30.975553379926723,35,1,46,81,4,1
50.65349138568427,44.23885878069019,88,3,49,1,8,3
60.65725639845812,42.51289090278377,40,1,35,27,6,9
57.404812855098015,19.795890506130377,85,2,10,79,4,1
59.27185063439772,22.428123649391264,5,1,35,7,9,7
35.7194411393323,18.78110273484196,15,3,44,20,3,2
34.2735064766222,7.256437300410198,31,3,17,28,5,1
54.39371899912686,43.34709568777349,51,3,22,85,4,2
59.62054192807349,27.297666191281287,71,1,1,39,6,4
36.5442717102647,27.687465219116028,91,2,48,98,1,9
59.40090102583817,26.207861810556007,91,2,45,28,8,7
52.25148755474396,33.969440661459,76,2,39,15,3,8
35.57230279934505,17.17453673941327,54,2,9,83,2,3
56.672640780835046,30.5273389860499,32,1,21,99,8,1
59.56540680107742,13.681943082937735,56,1,5,8,1,3
53.30423737421186,29.054542182987817,41,3,39,81,1,3
44.49616289133628,34.4289589610114,4,2,2,19,6,4
52.43309065028102,28.804573867346427,28,3,18,78,1,4
51.79081066351529,21.37878590292612,71,1,27,48,9,1
61.63859073272922,34.8493664142632,63,2,30,98,5,5
65.03486030914094,-2.813619493173884,20,2,24,54,2,5
50.32438019101467,30.885732938258165,73,1,5,17,5,9
63.21819544326703,30.30929793841237,54,1,28,19,7,4
54.02276924247137,24.652296100174866,56,2,17,54,2,9
58.95076544014733,19.158414545904275,84,1,5,78,4,6
51.17405435935304,21.26786344250084,9,1,42,34,9,7
49.31885199601521,34.28211703282555,6,1,3,65,8,2
57.74760020664227,21.7432844510875,37,1,42,49,3,3
53.25461372443509,24.533533539258027,94,1,28,64,1,3
59.005649695176245,15.911948683381496,74,2,15,4,4,5
49.03325834550503,7.314684083971503,68,3,4,81,5,7
66.92303084508522,5.506302499960389,45,1,9,71,6,7
60.11012253038206,15.75097639749468,24,3,27,30,5,7
28.24858781245912,23.29787120870813,90,1,14,69,2,6
48.2049661018175,23.10220470961909,16,2,40,69,5,3
42.54586517812685,26.66041524120243,94,2,46,33,8,6
44.37816180739302,27.516865540368347,63,3,46,8,9,8
31.846522490001984,38.34415003038423,52,3,7,76,2,5
42.21459256735815,44.9355579621607,46,1,30,26,8,8
44.81801099487307,78.32255093887811,49,3,22,28,8,1
40.53779694952598,4.286919601929611,89,3,27,51,4,1
51.07919024084006,15.946370377095022,42,3,22,14,8,3
66.29589681389379,16.21557087475822,35,3,17,90,4,6
52.55672903771337,25.893855792823683,57,2,7,48,1,4
52.25713556880555,30.850863030585643,7,2,36,5,5,4
52.76924217160949,24.391009783932592,91,2,48,26,5,8
48.84505861149772,22.71262289536052,19,3,30,27,8,4
54.05375179286211,24.086373840515076,35,2,42,25,8,3
54.765889049417375,14.171681878168403,59,2,46,3,3,9
45.4233798501062,28.802605373003445,8,3,1,64,7,4
70.7436733307739,-7.519178095861534,60,1,27,23,1,4
52.69613298150279,22.90761973501988,64,2,22,88,9,4
49.002749358431686,38.76267318452945,93,2,44,82,5,5
43.05344507778347,29.027869989712983,39,2,33,80,9,8
67.13528928604089,26.6685371026525,85,2,26,60,4,1
42.07529719162378,29.79584594563246,1,3,30,3,5,6
53.52546298180862,20.10958943227806,65,2,39,66,8,8
58.76086567221333,27.108760605080874,20,1,13,71,4,3
54.72150334666664,29.13655120187376,39,3,2,3,2,4
64.64684844122569,18.854114157772145,5,3,46,14,1,2
50.394005018239,34.186474660457016,61,1,46,49,9,3
41.08743085525706,21.25446345288185,72,2,47,19,5,6
59.28183299371075,21.035401334744257,67,1,46,64,6,2
51.95336487677453,28.965945603144075,76,3,33,40,7,3
38.95836610915924,6.56949384242111,35,3,4,74,8,2
46.691874832451,12.752821351461446,87,2,34,59,8,2
52.08807270697243,24.678158193034925,66,2,17,47,3,3
52.527896440151935,28.69341115307381,83,3,19,21,8,7
57.09132432057998,40.37709631975641,72,1,46,92,5,3
57.658872851032775,33.37389008135498,19,1,45,23,9,7
54.636040542897554,-0.0401053823828058,30,1,15,80,4,9
54.231355333034685,29.11220785768283,24,2,47,23,8,3
56.07486325434271,30.16199195109185,5,1,49,28,9,6
45.77896333450851,12.97108702456576,45,3,35,11,4,9
54.25376435866151,25.103559255392664,37,2,47,12,5,2
38.41154237872669,22.0822260632368,47,1,13,86,2,8
57.68054860983245,38.04061553646623,33,3,3,87,4,1
46.2679389903606,37.70539829608378,53,2,3,64,1,5
31.06979012910861,22.230821857823397,8,2,44,3,8,8
67.11637324560557,25.18119042002248,90,2,33,60,2,9
52.81635440706603,19.394950882205787,42,3,46,23,5,1
50.39264568140977,17.54955911604726,71,3,37,38,4,5
44.753729697461615,24.01646921046567,31,2,4,48,8,3
49.39543331097766,40.0333590512644,10,2,38,1,5,6
45.35857799727554,23.20829098412799,19,1,12,5,2,7
46.427825423582654,27.211417393295488,46,3,33,87,4,6
34.28174645859393,7.577384396873894,39,3,24,42,4,9
49.352634104115545,7.924233849039203,20,1,11,2,7,8
58.37783881383794,29.100626453459206,14,2,11,89,9,7
62.6313047718382,4.878686349475386,89,3,31,11,7,9
63.93292060227088,15.313724654536458,55,3,48,9,8,2
58.98580014710706,39.59774622885632,94,3,25,49,5,6
45.00634927785554,30.41971597525864,7,3,8,50,2,5
50.32517261368781,2.5593084181534813,58,2,9,13,7,7
48.44811734332367,22.306369792457573,46,1,42,35,7,7
58.7748013335603,38.17217649482696,74,3,28,50,9,8
51.048703592716,13.93651552757791,53,3,37,53,3,4
49.23363255641446,38.3158460909952,28,2,2,34,9,1
62.93676815452531,6.90793802394374,94,1,31,97,2,4
36.8208718690248,15.878132914970584,64,1,5,18,3,4
49.98027496189447,5.109786087787303,18,3,11,27,9,1
50.84561137620835,45.17736005459114,50,2,25,81,1,3
53.78365903642168,22.39585901220307,44,1,30,83,7,3
34.96084152257001,33.4603398341627,74,3,44,31,4,4
68.74441368434188,12.729269720599314,32,3,18,37,3,7
43.03534926025741,38.44973859239924,38,1,49,73,1,4
35.37682959420967,21.557210519365743,70,2,42,43,9,4
58.58095400228755,25.643668474074563,48,2,5,34,1,4
38.59027423415313,31.913865131268064,82,2,8,6,5,3
31.651876778936288,37.00042591988502,2,3,6,96,2,8
46.58010486659236,27.501143372205643,80,2,18,97,3,8
60.43855105679081,8.634142947411572,62,2,26,47,2,5
36.43754820594331,16.656850396509974,28,3,21,83,7,9
32.90263903568467,23.61410050828441,84,1,8,11,7,8
45.45496450744493,30.426561370771815,27,2,45,68,7,7
46.78004960093732,19.47484020681096,14,2,22,37,5,7
48.39476167094124,39.85777159268635,79,2,7,71,3,3
53.24937141554759,27.42766651587057,14,1,10,5,4,9
71.08522253263686,9.388832176544163,39,1,34,98,3,6
51.06772125425145,34.380184852894864,12,3,35,35,4,9
49.3951052253803,15.281468576664414,95,2,5,3,1,8
53.121303620013066,44.01139578943392,71,3,48,70,3,3
52.704361778604415,23.568485801741843,46,3,14,75,5,1
61.28660325233467,13.043455154081183,53,1,36,89,7,9
44.70617913747884,31.033869018384276,71,3,41,27,8,4
37.33463510772421,19.965135006941324,86,3,27,84,6,6
44.56620063427356,23.04253224486454,86,3,38,18,3,4
28.0987610533732,22.39029443970309,59,1,9,15,7,7
55.86127722864587,24.360891173017208,79,2,31,9,9,7
32.03303838919295,36.749924660897705,63,3,28,7,7,8
39.59904589009634,32.87007220300739,81,2,46,8,1,1
63.98794669240563,16.219702153140535,4,2,18,59,2,5
53.33807442383441,33.22420991803949,37,1,29,89,8,4
60.39650781078682,14.489581893579867,51,3,39,95,6,8
47.47646008772059,27.64295186151039,37,1,18,36,3,8
32.95157740733477,31.837995802520297,67,3,27,54,9,2
50.29842664728754,40.44407617963397,31,2,16,13,7,3
